id,order_id,item_code,item_name,quantity,unit_price,total_price
158600,60786,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,215.96
158601,37145,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,4,99.99,359.96
158602,60811,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,4,99.99,335.97
158603,40098,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,232.76
158604,55972,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,230.36
158605,60811,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,230.36
158606,55927,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,226.76
158607,55756,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,226.76
158608,55777,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,215.96
158609,60914,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,196.77
158610,50783,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,179.97
158611,60797,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4,50.0,200.0
158612,40098,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4,50.0,189.0
158613,40040,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,4,39.99,140.76
158614,59875,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,4,39.99,140.76
158615,60938,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4,50.0,168.0
158616,50819,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4,50.0,168.0
158617,60817,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,4,99.99,383.96
158618,36911,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,237.56
158619,60827,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,230.36
158620,55559,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,196.77
158621,58711,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4,50.0,176.0
158622,55852,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,4,39.99,131.17
158623,47625,DC-PROD-893,Team Golf Pittsburgh Steelers Putter Grip,4,24.99,81.97
158624,37078,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,232.76
158625,60891,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,223.16
158626,55547,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4,50.0,196.0
158627,4442,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,4,39.99,153.56
158628,60849,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4,50.0,176.0
158629,60892,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4,50.0,198.0
158630,58814,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,237.56
158631,38980,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,227.96
158632,60860,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,226.76
158633,60859,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,226.76
158634,60854,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,223.16
158635,60917,DC-PROD-642,Columbia Men's PFG Anchor Tough T-Shirt,4,30.0,118.8
158636,39215,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4,50.0,194.0
158637,59788,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4,50.0,180.0
158638,38874,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,4,39.99,131.17
158639,38838,DC-PROD-37,adidas Kids' F5 Messi FG Soccer Cleat,4,34.99,138.56
158640,39628,DC-PROD-44,adidas Men's F10 Messi TRX FG Soccer Cleat,4,59.99,201.57
158641,60939,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,215.96
158642,60940,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,199.17
158643,59781,DC-PROD-365,Perfect Fitness Perfect Rip Deck,4,59.99,191.97
158644,60941,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4,50.0,164.0
158645,39428,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4,50.0,164.0
158646,18198,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,4,50.0,150.0
158647,47387,DC-PROD-804,Glove It Women's Imperial Golf Glove,4,19.99,74.36
158648,60941,DC-PROD-905,Team Golf Texas Longhorns Putter Grip,4,24.99,82.97
158649,39534,DC-PROD-926,Glove It Imperial Golf Towel,4,15.99,52.45
158650,60867,DC-PROD-567,adidas Men's Germany Black Crest Away Tee,4,25.0,75.0
158651,58782,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,197.95
158652,58782,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,195.95
158653,17930,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,245.0
158654,60644,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,245.0
158655,50616,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,260.96
158656,60869,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,240.0
158657,50678,DC-PROD-893,Team Golf Pittsburgh Steelers Putter Grip,5,24.99,124.95
158658,36374,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,193.95
158659,50555,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,227.5
158660,50440,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,179.96
158661,50440,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,207.5
158662,60649,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,187.5
158663,36511,DC-PROD-818,Titleist Pro V1x Golf Balls,5,47.99,199.16
158664,60942,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,494.95
158665,28910,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,299.95
158666,51289,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,489.95
158667,48176,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,489.95
158668,60898,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,464.95
158669,60899,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,414.96
158670,60943,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,293.95
158671,48415,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,283.45
158672,60679,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,248.96
158673,60680,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,248.96
158674,60676,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,239.96
158675,48205,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,199.95
158676,58233,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,236.25
158677,38662,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,227.5
158678,60926,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,220.0
158679,28905,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,205.0
158680,50428,DC-PROD-885,Team Golf St. Louis Cardinals Putter Grip,5,24.99,116.2
158681,37082,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,484.95
158682,60692,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,472.45
158683,60929,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,414.96
158684,60701,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,293.95
158685,48109,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,284.95
158686,29249,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,245.96
158687,31721,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,239.96
158688,58035,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,240.0
158689,60698,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,188.95
158690,60944,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,236.25
158691,4505,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,225.0
158692,37082,DC-PROD-572,TYR Boys' Team Digi Jammer,5,39.99,173.96
158693,38727,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,169.96
158694,60944,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,167.96
158695,60930,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,464.95
158696,60714,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,283.45
158697,60717,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,278.95
158698,60719,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,272.95
158699,48339,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,269.96
158700,48344,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,263.96
158701,27444,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,236.25
158702,60719,DC-PROD-567,adidas Men's Germany Black Crest Away Tee,5,25.0,116.25
158703,38801,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,212.5
158704,50636,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,163.96
158705,50636,DC-PROD-886,Team Golf San Francisco Giants Putter Grip,5,24.99,103.71
158706,32032,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,409.96
158707,60722,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,236.25
158708,60933,DC-PROD-249,Under Armour Women's Micro G Skulpt Running S,5,54.97,269.35
158709,60742,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,299.95
158710,60945,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,296.95
158711,29994,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,269.96
158712,60751,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,263.96
158713,57059,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,260.96
158714,60906,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,254.96
158715,37921,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,224.96
158716,57050,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,250.0
158717,60736,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,193.95
158718,49277,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,191.95
158719,60733,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,240.0
158720,60932,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,237.5
158721,60736,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,232.5
158722,60946,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,225.0
158723,37855,DC-PROD-565,adidas Youth Germany Black/Red Away Match Soc,5,70.0,297.5
158724,60739,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,212.5
158725,60907,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,207.5
158726,60908,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,165.96
158727,37936,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,187.5
158728,18319,DC-PROD-886,Team Golf San Francisco Giants Putter Grip,5,24.99,122.45
158729,57001,DC-PROD-977,ENO Atlas Hammock Straps,5,29.99,112.46
158730,27947,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,494.95
158731,27785,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,494.95
158732,60947,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,472.45
158733,60935,DC-PROD-273,Under Armour Kids' Mercenary Slide,5,27.99,130.15
158734,49209,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,424.96
158735,49342,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,419.96
158736,60912,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,283.45
158737,50839,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,239.96
158738,50895,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,224.96
158739,30073,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,250.0
158740,60935,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,247.5
158741,36319,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,195.95
158742,36253,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,236.25
158743,32170,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,225.0
158744,60881,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,212.5
158745,60948,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,207.5
158746,60884,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,163.96
158747,60773,DC-PROD-823,Titleist Pro V1x High Numbers Personalized Go,5,51.99,220.96
158748,60783,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,464.95
158749,2215,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,409.96
158750,60782,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,195.95
158751,29856,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,200.0
158752,60949,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,236.25
158753,60885,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,173.96
158754,40066,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,424.96
158755,55708,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,409.96
158756,47714,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,374.96
158757,60800,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,263.96
158758,42126,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,237.5
158759,55423,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,188.95
158760,47617,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,200.0
158761,60801,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,200.0
158762,60950,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,187.5
158763,60914,DC-PROD-906,Team Golf Tennessee Volunteers Putter Grip,5,24.99,118.08
158764,47882,DC-PROD-822,Titleist Pro V1x High Numbers Golf Balls,5,47.99,223.15
158765,60794,DC-PROD-835,Bridgestone e6 Straight Distance NFL Carolina,5,31.99,139.16
158766,55972,DC-PROD-825,Bridgestone e6 Straight Distance NFL Tennesse,5,31.99,127.96
158767,18269,DC-PROD-116,Nike Men's Comfort 2 Slide,5,44.99,195.71
158768,39687,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,409.96
158769,60834,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,399.96
158770,60889,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,296.95
158771,39665,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,293.95
158772,60830,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,251.96
158773,60818,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,245.96
158774,40182,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,242.5
158775,60819,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,191.95
158776,39791,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,240.0
158777,60819,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,189.95
158778,60951,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,236.25
158779,18269,DC-PROD-565,adidas Youth Germany Black/Red Away Match Soc,5,70.0,325.5
158780,60819,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,220.0
158781,60839,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,220.0
158782,58735,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,169.96
158783,55467,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,210.0
158784,55547,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,499.95
158785,4442,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,191.95
158786,4442,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,189.95
158787,60848,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,217.5
158788,59742,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,181.95
158789,38874,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,489.95
158790,47218,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,489.95
158791,47338,DC-PROD-249,Under Armour Women's Micro G Skulpt Running S,5,54.97,241.87
158792,50270,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,424.96
158793,59579,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,296.95
158794,39305,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,284.95
158795,39305,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,283.45
158796,50270,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,199.95
158797,39030,DC-PROD-642,Columbia Men's PFG Anchor Tough T-Shirt,5,30.0,135.0
158798,47493,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,225.0
158799,60853,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,5,39.99,173.96
158800,58814,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,212.5
158801,60862,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,499.95
158802,60866,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,474.95
158803,60940,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,414.96
158804,60952,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,254.96
158805,38990,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,245.96
158806,60919,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,224.96
158807,18460,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,212.5
158808,39428,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,5,50.0,187.5
158809,60953,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,5,99.99,479.95
158810,47251,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,283.45
158811,60921,DC-PROD-365,Perfect Fitness Perfect Rip Deck,5,59.99,224.96
158812,60954,DC-PROD-172,Nike Women's Tempo Shorts,1,30.0,26.1
158813,60955,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,123.49
158814,60956,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,120.89
158815,60957,DC-PROD-365,Perfect Fitness Perfect Rip Deck,1,59.99,55.79
158816,60956,DC-PROD-365,Perfect Fitness Perfect Rip Deck,1,59.99,52.79
158817,17927,DC-PROD-365,Perfect Fitness Perfect Rip Deck,1,59.99,49.79
158818,58667,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,97.49
158819,17927,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,1,39.99,39.99
158820,37054,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,1,39.99,29.99
158821,17911,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,248.98
158822,36852,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,239.98
158823,58544,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,127.39
158824,58487,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,126.09
158825,50297,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,124.79
158826,60958,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,118.29
158827,60959,DC-PROD-365,Perfect Fitness Perfect Rip Deck,1,59.99,53.99
158828,60960,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,114.39
158829,60959,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,113.09
158830,60961,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,113.09
158831,60962,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,110.49
158832,18188,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,109.19
158833,60963,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,109.19
158834,60964,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,109.19
158835,46717,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,107.89
158836,50333,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,107.89
158837,46717,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,106.59
158838,50450,DC-PROD-365,Perfect Fitness Perfect Rip Deck,1,59.99,49.19
158839,50333,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,106.59
158840,37256,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,103.99
158841,60965,DC-PROD-365,Perfect Fitness Perfect Rip Deck,1,59.99,44.99
158842,50291,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,97.49
158843,50321,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,1,39.99,39.99
158844,50291,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,1,39.99,39.19
158845,58487,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,1,50.0,47.5
158846,50333,DC-PROD-567,adidas Men's Germany Black Crest Away Tee,1,25.0,23.75
158847,58668,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,1,50.0,45.5
158848,60961,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,1,50.0,37.5
158849,37256,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,299.98
158850,60965,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,293.98
158851,60966,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,287.98
158852,36518,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,272.98
158853,60961,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,269.98
158854,60960,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,263.98
158855,60964,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,260.98
158856,60964,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,254.98
158857,60959,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,248.98
158858,36419,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,239.98
158859,46698,DC-PROD-44,adidas Men's F10 Messi TRX FG Soccer Cleat,1,59.99,59.99
158860,17934,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,1,99.99,84.99
158861,36433,DC-PROD-191,Nike Men's Free 5.0+ Running Shoe,1,99.99,84.99
158862,60967,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,129.99
158863,60968,DC-PROD-365,Perfect Fitness Perfect Rip Deck,1,59.99,58.79
158864,37368,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,127.39
158865,58720,DC-PROD-365,Perfect Fitness Perfect Rip Deck,1,59.99,58.19
158866,37160,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,122.84
158867,60969,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,122.84
158868,37160,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,120.89
158869,36433,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,116.99
158870,37262,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,114.39
158871,37262,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,113.09
158872,36634,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,113.09
158873,50670,DC-PROD-365,Perfect Fitness Perfect Rip Deck,1,59.99,52.19
158874,50670,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,113.09
158875,50670,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,110.49
158876,50696,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,110.49
158877,42122,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,109.19
158878,60970,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,106.59
158879,58459,DC-PROD-403,Nike Men's CJ Elite 2 TD Football Cleat,1,129.99,97.49
158880,37297,DC-PROD-627,Under Armour Girls' Toddler Spine Surge Runni,1,39.99,39.99
158881,58651,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,1,50.0,50.0
158882,36396,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,1,50.0,42.0
158883,50670,DC-PROD-502,Nike Men's Dri-FIT Victory Golf Polo,1,50.0,41.0
158884,60967,DC-PROD-926,Glove It Imperial Golf Towel,1,15.99,13.43
158885,60967,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,296.98
158886,37150,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,284.98
158887,60971,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,284.98
158888,36614,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,272.98
158889,36614,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,269.98
158890,60972,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,269.98
158891,60973,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,251.98
158892,36426,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,251.98
158893,50233,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,251.98
158894,60974,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,248.98
158895,60975,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,248.98
158896,50696,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,245.98
158897,58694,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,239.98
158898,60969,DC-PROD-957,Diamondback Women's Serene Classic Comfort Bi,1,299.98,239.98
