id,snapshot_date,warehouse_id,category,total_items,total_quantity,inventory_value,created_at
895,2017-09-09,,Hunting & Shooting,1,50,1499.5,2026-09-14 13:13:38.215634
896,2017-09-09,,Indoor/Outdoor Games,1,2126,106257.48,2026-09-14 13:13:38.215661
897,2017-09-09,,Lacrosse,1,41,1024.59,2026-09-14 13:13:38.215688
898,2017-09-09,,Men's Clothing,1,51,10753.35,2026-09-14 13:13:38.215715
899,2017-09-09,,Men's Footwear,1,803,104381.97,2026-09-14 13:13:38.215742
900,2017-09-09,,Music,1,102,26586.3,2026-09-14 13:13:38.215768
901,2017-09-09,,Pet Supplies,1,130,10972.0,2026-09-14 13:13:38.215797
902,2017-09-09,,Shop By Sport,2,1144,45318.99,2026-09-14 13:13:38.215823
903,2017-09-09,,Sporting Goods,1,81,26547.75,2026-09-14 13:13:38.215850
904,2017-09-09,,Tennis & Racquet,1,33,1484.67,2026-09-14 13:13:38.215878
905,2017-09-09,,Toys,1,115,1327.1,2026-09-14 13:13:38.215904
906,2017-09-09,,Trade-In,3,131,2298.69,2026-09-14 13:13:38.215930
907,2017-09-09,,Video Games,1,205,8148.75,2026-09-14 13:13:38.215956
908,2017-09-09,,Water Sports,1,534,106794.66,2026-09-14 13:13:38.215983
909,2017-09-09,,Women's Apparel,1,2029,101450.0,2026-09-14 13:13:38.216010
910,2017-09-09,,Women's Clothing,1,110,23740.2,2026-09-14 13:13:38.216037
911,2017-09-09,,Accessories,6,164,4098.36,2026-09-14 13:13:38.216064
912,2017-09-09,,Baseball & Softball,2,46,2209.54,2026-09-14 13:13:38.216090
913,2017-09-09,,Boxing & MMA,1,41,2253.77,2026-09-14 13:13:38.216118
914,2017-09-09,,Camping & Hiking,1,318,95393.64,2026-09-14 13:13:38.216145
915,2017-09-09,,Cardio Equipment,2,870,84821.61,2026-09-14 13:13:38.216172
916,2017-09-09,,Cleats,1,1739,104322.61,2026-09-14 13:13:38.216199
917,2017-09-09,,Electronics,11,301,11746.99,2026-09-14 13:13:38.216226
918,2017-09-09,,Fishing,1,379,151592.42,2026-09-14 13:13:38.216254
919,2017-09-09,,Fitness Accessories,1,17,594.83,2026-09-14 13:13:38.216282
920,2017-09-09,,Girls' Apparel,4,91,4169.74,2026-09-14 13:13:38.216310
921,2017-09-09,,Golf Apparel,1,17,339.83,2026-09-14 13:13:38.216343
922,2017-09-09,,Golf Balls,5,134,2355.66,2026-09-14 13:13:38.216505
923,2017-09-09,,Golf Gloves,3,59,1489.41,2026-09-14 13:13:38.216674
924,2017-09-09,,Golf Shoes,1,7,455.0,2026-09-14 13:13:38.216751
925,2017-09-09,,Hockey,2,37,850.0,2026-09-14 13:13:38.216810
926,2017-09-09,,Hunting & Shooting,1,23,689.77,2026-09-14 13:13:38.216864
927,2017-09-09,,Indoor/Outdoor Games,1,1467,73320.66,2026-09-14 13:13:38.217246
928,2017-09-09,,Lacrosse,1,24,599.76,2026-09-14 13:13:38.217412
929,2017-09-09,,Men's Footwear,1,504,65514.96,2026-09-14 13:13:38.217483
930,2017-09-09,,Shop By Sport,2,712,28323.03,2026-09-14 13:13:38.217532
931,2017-09-09,,Tennis & Racquet,1,23,1034.77,2026-09-14 13:13:38.217585
932,2017-09-09,,Trade-In,3,59,1093.41,2026-09-14 13:13:38.217640
933,2017-09-09,,Water Sports,1,322,64396.78,2026-09-14 13:13:38.217725
934,2017-09-09,,Women's Apparel,1,1452,72600.0,2026-09-14 13:13:38.217795
935,2017-09-09,,Accessories,6,140,3498.6,2026-09-14 13:13:38.217896
936,2017-09-09,,Baseball & Softball,2,49,2589.51,2026-09-14 13:13:38.217954
937,2017-09-09,,Boxing & MMA,1,33,1814.01,2026-09-14 13:13:38.218045
938,2017-09-09,,Camping & Hiking,1,233,69895.34,2026-09-14 13:13:38.218081
939,2017-09-09,,Cardio Equipment,2,697,68433.21,2026-09-14 13:13:38.218117
940,2017-09-09,,Cleats,1,1468,88065.32,2026-09-14 13:13:38.218151
941,2017-09-09,,Electronics,11,250,9896.5,2026-09-14 13:13:38.218184
942,2017-09-09,,Fishing,1,319,127593.62,2026-09-14 13:13:38.218217
943,2017-09-09,,Fitness Accessories,1,22,769.78,2026-09-14 13:13:38.218253
944,2017-09-09,,Girls' Apparel,4,46,2069.88,2026-09-14 13:13:38.218343
945,2017-09-09,,Golf Apparel,1,31,619.69,2026-09-14 13:13:38.218377
946,2017-09-09,,Golf Balls,5,111,1976.89,2026-09-14 13:13:38.218409
947,2017-09-09,,Golf Gloves,3,43,984.57,2026-09-14 13:13:38.218453
948,2017-09-09,,Golf Shoes,1,25,1625.0,2026-09-14 13:13:38.218486
949,2017-09-09,,Hockey,2,33,786.0,2026-09-14 13:13:38.218521
950,2017-09-09,,Hunting & Shooting,1,17,509.83,2026-09-14 13:13:38.218554
951,2017-09-09,,Indoor/Outdoor Games,1,1131,56527.38,2026-09-14 13:13:38.218587
952,2017-09-09,,Lacrosse,1,29,724.71,2026-09-14 13:13:38.218619
953,2017-09-09,,Men's Footwear,1,429,55765.71,2026-09-14 13:13:38.218651
954,2017-09-09,,Shop By Sport,2,560,22184.61,2026-09-14 13:13:38.218682
955,2017-09-09,,Tennis & Racquet,1,30,1349.7,2026-09-14 13:13:38.218714
956,2017-09-09,,Trade-In,3,58,975.42,2026-09-14 13:13:38.218744
957,2017-09-09,,Water Sports,1,307,61396.93,2026-09-14 13:13:38.218776
958,2017-09-09,,Women's Apparel,1,1094,54700.0,2026-09-14 13:13:38.218808
959,2017-09-09,,Accessories,6,173,4323.27,2026-09-14 13:13:38.218838
960,2017-09-09,,As Seen on TV!,1,39,3899.61,2026-09-14 13:13:38.218870
961,2017-09-09,,Baby,1,19,1122.52,2026-09-14 13:13:38.218903
962,2017-09-09,,Baseball & Softball,3,69,4014.31,2026-09-14 13:13:38.218935
963,2017-09-09,,Basketball,3,10,3699.9,2026-09-14 13:13:38.218965
964,2017-09-09,,Books,1,52,1616.16,2026-09-14 13:13:38.218994
965,2017-09-09,,Boxing & MMA,3,94,7628.5,2026-09-14 13:13:38.219024
966,2017-09-09,,CDs,1,31,349.99,2026-09-14 13:13:38.219068
967,2017-09-09,,Cameras,1,137,61929.48,2026-09-14 13:13:38.219112
968,2017-09-09,,Camping & Hiking,1,790,236984.21,2026-09-14 13:13:38.219153
969,2017-09-09,,Cardio Equipment,2,2064,204769.59,2026-09-14 13:13:38.219186
970,2017-09-09,,Children's Clothing,1,100,35710.0,2026-09-14 13:13:38.219220
971,2017-09-09,,Cleats,2,3963,238940.38,2026-09-14 13:13:38.219252
972,2017-09-09,,Computers,1,74,111000.0,2026-09-14 13:13:38.219288
973,2017-09-09,,Consumer Electronics,1,56,14161.28,2026-09-14 13:13:38.219319
974,2017-09-09,,Crafts,1,61,28150.28,2026-09-14 13:13:38.219350
975,2017-09-09,,DVDs,1,59,9698.42,2026-09-14 13:13:38.219380
976,2017-09-09,,Electronics,11,338,13060.62,2026-09-14 13:13:38.219412
977,2017-09-09,,Fishing,1,919,367581.63,2026-09-14 13:13:38.219441
978,2017-09-09,,Fitness Accessories,2,45,3269.55,2026-09-14 13:13:38.219472
979,2017-09-09,,Girls' Apparel,4,162,6329.62,2026-09-14 13:13:38.219503
980,2017-09-09,,Golf Apparel,3,45,3429.55,2026-09-14 13:13:38.219533
981,2017-09-09,,Golf Bags & Carts,1,4,679.96,2026-09-14 13:13:38.219563
982,2017-09-09,,Golf Balls,5,91,1602.09,2026-09-14 13:13:38.219592
983,2017-09-09,,Golf Gloves,7,141,11253.59,2026-09-14 13:13:38.219620
984,2017-09-09,,Golf Shoes,4,93,8120.0,2026-09-14 13:13:38.219649
985,2017-09-09,,Hockey,3,50,2397.96,2026-09-14 13:13:38.219677
986,2017-09-09,,Hunting & Shooting,3,83,5795.51,2026-09-14 13:13:38.219706
987,2017-09-09,,Indoor/Outdoor Games,1,3094,154638.12,2026-09-14 13:13:38.219737
988,2017-09-09,,Kids' Golf Clubs,7,71,12599.1,2026-09-14 13:13:38.219767
989,2017-09-09,,Lacrosse,2,69,3599.31,2026-09-14 13:13:38.219797
990,2017-09-09,,Men's Footwear,1,1221,158717.8,2026-09-14 13:13:38.219825
991,2017-09-09,,Men's Golf Clubs,4,42,4739.58,2026-09-14 13:13:38.219854
992,2017-09-09,,Shop By Sport,3,1595,64744.37,2026-09-14 13:13:38.219884
993,2017-09-09,,Soccer,2,23,2199.77,2026-09-14 13:13:38.219911
994,2017-09-09,,Strength Training,3,24,14856.89,2026-09-14 13:13:38.219939
995,2017-09-09,,Tennis & Racquet,1,50,2249.5,2026-09-14 13:13:38.219968
996,2017-09-09,,Trade-In,4,124,4766.76,2026-09-14 13:13:38.219996
997,2017-09-09,,Water Sports,2,809,162841.91,2026-09-14 13:13:38.220026
998,2017-09-09,,Women's Apparel,1,3474,173700.0,2026-09-14 13:13:38.220055
999,2017-09-09,,Women's Golf Clubs,3,44,4659.56,2026-09-14 13:13:38.220084
1000,2017-09-09,,Accessories,6,302,7546.98,2026-09-14 13:13:38.220113
1001,2017-09-09,,Baby,1,34,2008.72,2026-09-14 13:13:38.220143
1002,2017-09-09,,Baseball & Softball,2,118,5453.82,2026-09-14 13:13:38.220171
1003,2017-09-09,,Books,1,28,870.24,2026-09-14 13:13:38.220198
1004,2017-09-09,,Boxing & MMA,1,37,2033.89,2026-09-14 13:13:38.220233
1005,2017-09-09,,CDs,1,48,541.92,2026-09-14 13:13:38.220269
1006,2017-09-09,,Cameras,1,2,904.08,2026-09-14 13:13:38.220301
1007,2017-09-09,,Camping & Hiking,1,699,209686.03,2026-09-14 13:13:38.220350
1008,2017-09-09,,Cardio Equipment,2,1982,195310.59,2026-09-14 13:13:38.220427
1009,2017-09-09,,Children's Clothing,1,20,7142.0,2026-09-14 13:13:38.220463
1010,2017-09-09,,Cleats,1,3698,221843.03,2026-09-14 13:13:38.220493
1011,2017-09-09,,Computers,1,11,16500.0,2026-09-14 13:13:38.220522
1012,2017-09-09,,Consumer Electronics,1,38,9609.44,2026-09-14 13:13:38.220553
1013,2017-09-09,,Crafts,1,54,24919.92,2026-09-14 13:13:38.220582
1014,2017-09-09,,DVDs,1,88,14465.44,2026-09-14 13:13:38.220610
1015,2017-09-09,,Electronics,11,565,21929.35,2026-09-14 13:13:38.220639
1016,2017-09-09,,Fishing,1,896,358382.09,2026-09-14 13:13:38.220668
1017,2017-09-09,,Fitness Accessories,1,39,1364.61,2026-09-14 13:13:38.220696
1018,2017-09-09,,Garden,1,119,63377.02,2026-09-14 13:13:38.220724
1019,2017-09-09,,Girls' Apparel,4,185,8149.66,2026-09-14 13:13:38.220754
1020,2017-09-09,,Golf Apparel,1,41,819.59,2026-09-14 13:13:38.220782
1021,2017-09-09,,Golf Balls,5,273,4806.27,2026-09-14 13:13:38.220811
1022,2017-09-09,,Golf Gloves,3,157,4418.43,2026-09-14 13:13:38.220840
1023,2017-09-09,,Golf Shoes,1,30,1950.0,2026-09-14 13:13:38.220869
1024,2017-09-09,,Health and Beauty,1,76,22271.04,2026-09-14 13:13:38.220897
1025,2017-09-09,,Hockey,2,93,2166.0,2026-09-14 13:13:38.220925
1026,2017-09-09,,Hunting & Shooting,1,63,1889.37,2026-09-14 13:13:38.220956
1027,2017-09-09,,Indoor/Outdoor Games,1,2947,147291.06,2026-09-14 13:13:38.220986
1028,2017-09-09,,Lacrosse,1,49,1224.51,2026-09-14 13:13:38.221015
1029,2017-09-09,,Men's Clothing,1,58,12229.3,2026-09-14 13:13:38.221044
1030,2017-09-09,,Men's Footwear,1,1142,148448.59,2026-09-14 13:13:38.221088
1031,2017-09-09,,Music,1,125,32581.25,2026-09-14 13:13:38.221125
1032,2017-09-09,,Pet Supplies,1,145,12238.0,2026-09-14 13:13:38.221157
1033,2017-09-09,,Shop By Sport,2,1612,63944.4,2026-09-14 13:13:38.221187
1034,2017-09-09,,Sporting Goods,1,89,29169.75,2026-09-14 13:13:38.221218
1035,2017-09-09,,Tennis & Racquet,1,57,2564.43,2026-09-14 13:13:38.221249
1036,2017-09-09,,Toys,1,135,1557.9,2026-09-14 13:13:38.221278
1037,2017-09-09,,Trade-In,3,184,3314.16,2026-09-14 13:13:38.221307
1038,2017-09-09,,Video Games,1,188,7473.0,2026-09-14 13:13:38.221335
1039,2017-09-09,,Water Sports,1,764,152792.36,2026-09-14 13:13:38.221365
1040,2017-09-09,,Women's Apparel,1,3061,153050.0,2026-09-14 13:13:38.221395
1041,2017-09-09,,Women's Clothing,1,178,38415.96,2026-09-14 13:13:38.221425
1042,2017-09-09,,Accessories,6,450,11245.5,2026-09-14 13:13:38.221454
1043,2017-09-09,,As Seen on TV!,1,22,2199.78,2026-09-14 13:13:38.221484
1044,2017-09-09,,Baseball & Softball,3,157,8968.43,2026-09-14 13:13:38.221513
1045,2017-09-09,,Boxing & MMA,3,122,9107.62,2026-09-14 13:13:38.221544
1046,2017-09-09,,Camping & Hiking,1,1216,364775.69,2026-09-14 13:13:38.221573
1047,2017-09-09,,Cardio Equipment,2,3286,321148.19,2026-09-14 13:13:38.221603
1048,2017-09-09,,Cleats,1,6074,364379.27,2026-09-14 13:13:38.221632
1049,2017-09-09,,Electronics,11,776,31124.24,2026-09-14 13:13:38.221661
1050,2017-09-09,,Fishing,1,1435,573971.32,2026-09-14 13:13:38.221689
1051,2017-09-09,,Fitness Accessories,1,73,2554.27,2026-09-14 13:13:38.221717
1052,2017-09-09,,Girls' Apparel,4,301,12649.25,2026-09-14 13:13:38.221746
1053,2017-09-09,,Golf Apparel,3,61,3109.39,2026-09-14 13:13:38.221775
1054,2017-09-09,,Golf Bags & Carts,1,10,1699.9,2026-09-14 13:13:38.221804
1055,2017-09-09,,Golf Balls,5,405,7137.95,2026-09-14 13:13:38.221832
1056,2017-09-09,,Golf Gloves,6,325,12436.75,2026-09-14 13:13:38.221860
1057,2017-09-09,,Golf Shoes,4,154,12275.0,2026-09-14 13:13:38.221888
1058,2017-09-09,,Hockey,2,146,3398.0,2026-09-14 13:13:38.221916
1059,2017-09-09,,Hunting & Shooting,3,104,5921.14,2026-09-14 13:13:38.221944
1060,2017-09-09,,Indoor/Outdoor Games,1,5026,251199.48,2026-09-14 13:13:38.221972
1061,2017-09-09,,Kids' Golf Clubs,5,66,7719.86,2026-09-14 13:13:38.222000
1062,2017-09-09,,Lacrosse,2,82,3699.18,2026-09-14 13:13:38.222027
1063,2017-09-09,,Men's Footwear,1,1888,245421.13,2026-09-14 13:13:38.222055
1064,2017-09-09,,Men's Golf Clubs,4,56,6469.44,2026-09-14 13:13:38.222083
1065,2017-09-09,,Shop By Sport,3,2860,115662.35,2026-09-14 13:13:38.222111
1066,2017-09-09,,Soccer,2,37,3049.63,2026-09-14 13:13:38.222139
1067,2017-09-09,,Strength Training,1,6,1134.0,2026-09-14 13:13:38.222167
1068,2017-09-09,,Tennis & Racquet,1,97,4364.03,2026-09-14 13:13:38.222195
1069,2017-09-09,,Trade-In,4,302,7384.98,2026-09-14 13:13:38.222223
1070,2017-09-09,,Water Sports,1,1388,277586.13,2026-09-14 13:13:38.222251
1071,2017-09-09,,Women's Apparel,1,5672,283600.0,2026-09-14 13:13:38.222279
1072,2017-09-09,,Women's Golf Clubs,3,50,5489.5,2026-09-14 13:13:38.222307
1073,2017-09-09,,Accessories,6,258,6447.42,2026-09-14 13:13:38.222336
1074,2017-09-09,,Baby,1,16,945.28,2026-09-14 13:13:38.222364
1075,2017-09-09,,Baseball & Softball,2,80,3724.2,2026-09-14 13:13:38.222392
1076,2017-09-09,,Books,1,15,466.2,2026-09-14 13:13:38.222420
1077,2017-09-09,,Boxing & MMA,1,37,2033.89,2026-09-14 13:13:38.222449
1078,2017-09-09,,CDs,1,24,270.96,2026-09-14 13:13:38.222478
1079,2017-09-09,,Cameras,1,3,1356.12,2026-09-14 13:13:38.222505
1080,2017-09-09,,Camping & Hiking,1,539,161689.23,2026-09-14 13:13:38.222534
1081,2017-09-09,,Cardio Equipment,2,1396,137136.39,2026-09-14 13:13:38.222562
1082,2017-09-09,,Children's Clothing,1,21,7499.1,2026-09-14 13:13:38.222592
1083,2017-09-09,,Cleats,1,2850,170971.5,2026-09-14 13:13:38.222621
1084,2017-09-09,,Computers,1,14,21000.0,2026-09-14 13:13:38.222649
1085,2017-09-09,,Consumer Electronics,1,32,8092.16,2026-09-14 13:13:38.222677
1086,2017-09-09,,Crafts,1,64,29534.72,2026-09-14 13:13:38.222704
1087,2017-09-09,,DVDs,1,46,7561.48,2026-09-14 13:13:38.222731
1088,2017-09-09,,Electronics,11,500,19294.0,2026-09-14 13:13:38.222758
1089,2017-09-09,,Fishing,1,664,265586.73,2026-09-14 13:13:38.222785
1090,2017-09-09,,Fitness Accessories,1,36,1259.64,2026-09-14 13:13:38.222813
1091,2017-09-09,,Garden,1,86,45801.88,2026-09-14 13:13:38.222840
1092,2017-09-09,,Girls' Apparel,4,183,8209.67,2026-09-14 13:13:38.222868
1093,2017-09-09,,Golf Apparel,1,38,759.62,2026-09-14 13:13:38.222897
1094,2017-09-09,,Golf Balls,5,215,3978.85,2026-09-14 13:13:38.222926
1095,2017-09-09,,Golf Gloves,3,148,3758.52,2026-09-14 13:13:38.222953
1096,2017-09-09,,Golf Shoes,1,67,4355.0,2026-09-14 13:13:38.222980
1097,2017-09-09,,Health and Beauty,1,87,25494.48,2026-09-14 13:13:38.223009
1098,2017-09-09,,Hockey,2,90,2100.0,2026-09-14 13:13:38.223037
1099,2017-09-09,,Hunting & Shooting,1,45,1349.55,2026-09-14 13:13:38.223072
1100,2017-09-09,,Indoor/Outdoor Games,1,2089,104408.22,2026-09-14 13:13:38.223110
1101,2017-09-09,,Lacrosse,1,29,724.71,2026-09-14 13:13:38.223143
1102,2017-09-09,,Men's Clothing,1,45,9488.25,2026-09-14 13:13:38.223173
1103,2017-09-09,,Men's Footwear,1,875,113741.25,2026-09-14 13:13:38.223203
1104,2017-09-09,,Music,1,96,25022.4,2026-09-14 13:13:38.223234
1105,2017-09-09,,Pet Supplies,1,76,6414.4,2026-09-14 13:13:38.223263
1106,2017-09-09,,Shop By Sport,2,1338,53196.93,2026-09-14 13:13:38.223291
1107,2017-09-09,,Sporting Goods,1,79,25892.25,2026-09-14 13:13:38.223319
1108,2017-09-09,,Tennis & Racquet,1,38,1709.62,2026-09-14 13:13:38.223347
1109,2017-09-09,,Toys,1,80,923.2,2026-09-14 13:13:38.223375
1110,2017-09-09,,Trade-In,3,119,2196.81,2026-09-14 13:13:38.223402
1111,2017-09-09,,Video Games,1,194,7711.5,2026-09-14 13:13:38.223429
1112,2017-09-09,,Water Sports,1,584,116794.16,2026-09-14 13:13:38.223457
1113,2017-09-09,,Women's Apparel,1,2287,114350.0,2026-09-14 13:13:38.223485
1114,2017-09-09,,Women's Clothing,1,141,30430.62,2026-09-14 13:13:38.223512
1115,2017-09-09,,Accessories,6,134,3348.66,2026-09-14 13:13:38.223540
1116,2017-09-09,,Baseball & Softball,2,52,2319.48,2026-09-14 13:13:38.223569
1117,2017-09-09,,Boxing & MMA,1,21,1154.37,2026-09-14 13:13:38.223598
1118,2017-09-09,,Camping & Hiking,1,326,97793.48,2026-09-14 13:13:38.223626
1119,2017-09-09,,Cardio Equipment,2,837,82221.84,2026-09-14 13:13:38.223656
1120,2017-09-09,,Cleats,1,1731,103842.69,2026-09-14 13:13:38.223685
1121,2017-09-09,,Electronics,11,275,10654.25,2026-09-14 13:13:38.223714
1122,2017-09-09,,Fishing,1,384,153592.32,2026-09-14 13:13:38.223743
1123,2017-09-09,,Fitness Accessories,1,25,874.75,2026-09-14 13:13:38.223771
1124,2017-09-09,,Girls' Apparel,4,110,4679.69,2026-09-14 13:13:38.223799
1125,2017-09-09,,Golf Apparel,1,17,339.83,2026-09-14 13:13:38.223828
1126,2017-09-09,,Golf Balls,5,106,1828.94,2026-09-14 13:13:38.223856
1127,2017-09-09,,Golf Gloves,3,79,2349.21,2026-09-14 13:13:38.223883
1128,2017-09-09,,Golf Shoes,1,32,2080.0,2026-09-14 13:13:38.223911
1129,2017-09-09,,Hockey,2,63,1503.0,2026-09-14 13:13:38.223939
1130,2017-09-09,,Hunting & Shooting,1,34,1019.66,2026-09-14 13:13:38.223966
1131,2017-09-09,,Indoor/Outdoor Games,1,1306,65273.88,2026-09-14 13:13:38.223993
1132,2017-09-09,,Lacrosse,1,13,324.87,2026-09-14 13:13:38.224021
1133,2017-09-09,,Men's Footwear,1,540,70194.6,2026-09-14 13:13:38.224049
1134,2017-09-09,,Shop By Sport,2,743,29422.86,2026-09-14 13:13:38.224077
1135,2017-09-09,,Tennis & Racquet,1,22,989.78,2026-09-14 13:13:38.224106
1136,2017-09-09,,Trade-In,3,61,1029.39,2026-09-14 13:13:38.224134
1137,2017-09-09,,Water Sports,1,362,72396.38,2026-09-14 13:13:38.224162
1138,2017-09-09,,Women's Apparel,1,1531,76550.0,2026-09-14 13:13:38.224190
1139,2017-09-09,,Accessories,6,307,7671.93,2026-09-14 13:13:38.224218
1140,2017-09-09,,Baby,1,38,2245.04,2026-09-14 13:13:38.224245
1141,2017-09-09,,Baseball & Softball,2,77,3844.23,2026-09-14 13:13:38.224274
1142,2017-09-09,,Books,1,34,1056.72,2026-09-14 13:13:38.224301
1143,2017-09-09,,Boxing & MMA,1,31,1704.07,2026-09-14 13:13:38.224329
1144,2017-09-09,,CDs,1,31,349.99,2026-09-14 13:13:38.224356
1145,2017-09-09,,Cameras,1,12,5424.48,2026-09-14 13:13:38.224383
1146,2017-09-09,,Camping & Hiking,1,612,183587.77,2026-09-14 13:13:38.224410
1147,2017-09-09,,Cardio Equipment,2,1627,159534.18,2026-09-14 13:13:38.224438
1148,2017-09-09,,Children's Clothing,1,67,23925.7,2026-09-14 13:13:38.224465
1149,2017-09-09,,Cleats,1,3400,203966.01,2026-09-14 13:13:38.224500
1150,2017-09-09,,Computers,1,35,52500.0,2026-09-14 13:13:38.224528
1151,2017-09-09,,Consumer Electronics,1,57,14414.16,2026-09-14 13:13:38.224556
1152,2017-09-09,,Crafts,1,72,33226.56,2026-09-14 13:13:38.224583
1153,2017-09-09,,DVDs,1,76,12492.88,2026-09-14 13:13:38.224610
1154,2017-09-09,,Electronics,11,578,22684.22,2026-09-14 13:13:38.224638
1155,2017-09-09,,Fishing,1,831,332383.39,2026-09-14 13:13:38.224665
1156,2017-09-09,,Fitness Accessories,1,37,1294.63,2026-09-14 13:13:38.224693
1157,2017-09-09,,Garden,1,126,67105.08,2026-09-14 13:13:38.224720
1158,2017-09-09,,Girls' Apparel,4,211,8619.66,2026-09-14 13:13:38.224748
1159,2017-09-09,,Golf Apparel,1,49,979.51,2026-09-14 13:13:38.224776
1160,2017-09-09,,Golf Balls,5,210,3629.9,2026-09-14 13:13:38.224804
1161,2017-09-09,,Golf Gloves,3,104,2748.96,2026-09-14 13:13:38.224830
1162,2017-09-09,,Golf Shoes,1,30,1950.0,2026-09-14 13:13:38.224858
1163,2017-09-09,,Health and Beauty,1,116,33992.64,2026-09-14 13:13:38.224885
1164,2017-09-09,,Hockey,2,100,2365.0,2026-09-14 13:13:38.224911
1165,2017-09-09,,Hunting & Shooting,1,37,1109.63,2026-09-14 13:13:38.224938
1166,2017-09-09,,Indoor/Outdoor Games,1,2747,137295.06,2026-09-14 13:13:38.224966
1167,2017-09-09,,Lacrosse,1,31,774.69,2026-09-14 13:13:38.224993
1168,2017-09-09,,Men's Clothing,1,54,11385.9,2026-09-14 13:13:38.225020
1169,2017-09-09,,Men's Footwear,1,947,123100.54,2026-09-14 13:13:38.225048
1170,2017-09-09,,Music,1,111,28932.15,2026-09-14 13:13:38.225082
1171,2017-09-09,,Pet Supplies,1,141,11900.4,2026-09-14 13:13:38.225119
1172,2017-09-09,,Shop By Sport,2,1412,56006.34,2026-09-14 13:13:38.225151
1173,2017-09-09,,Sporting Goods,1,108,35397.0,2026-09-14 13:13:38.225182
1174,2017-09-09,,Tennis & Racquet,1,56,2519.44,2026-09-14 13:13:38.225210
1175,2017-09-09,,Toys,1,199,2296.46,2026-09-14 13:13:38.225239
1176,2017-09-09,,Trade-In,3,140,2514.6,2026-09-14 13:13:38.225267
1177,2017-09-09,,Video Games,1,251,9977.25,2026-09-14 13:13:38.225296
1178,2017-09-09,,Water Sports,1,682,136393.18,2026-09-14 13:13:38.225325
1179,2017-09-09,,Women's Apparel,1,2830,141500.0,2026-09-14 13:13:38.225355
1180,2017-09-09,,Women's Clothing,1,221,47696.22,2026-09-14 13:13:38.225384
1181,2017-09-09,,Accessories,6,59,1474.41,2026-09-14 13:13:38.225411
1182,2017-09-09,,Baseball & Softball,2,25,1124.75,2026-09-14 13:13:38.225440
1183,2017-09-09,,Boxing & MMA,1,12,659.64,2026-09-14 13:13:38.225468
1184,2017-09-09,,Camping & Hiking,1,91,27298.18,2026-09-14 13:13:38.225497
1185,2017-09-09,,Cardio Equipment,2,270,26367.39,2026-09-14 13:13:38.225526
1186,2017-09-09,,Cleats,1,429,25735.71,2026-09-14 13:13:38.225555
1187,2017-09-09,,Electronics,10,81,3278.19,2026-09-14 13:13:38.225584
1188,2017-09-09,,Fishing,1,125,49997.5,2026-09-14 13:13:38.225762
1189,2017-09-09,,Fitness Accessories,1,3,104.97,2026-09-14 13:13:38.225911
1190,2017-09-09,,Girls' Apparel,4,43,1964.93,2026-09-14 13:13:38.225967
1191,2017-09-09,,Golf Apparel,1,7,139.93,2026-09-14 13:13:38.226011
1192,2017-09-09,,Golf Balls,3,30,499.7,2026-09-14 13:13:38.226063
1193,2017-09-09,,Golf Gloves,2,20,634.8,2026-09-14 13:13:38.226120
1194,2017-09-09,,Golf Shoes,1,5,325.0,2026-09-14 13:13:38.226250
1195,2017-09-09,,Hockey,1,6,150.0,2026-09-14 13:13:38.226364
1196,2017-09-09,,Hunting & Shooting,1,5,149.95,2026-09-14 13:13:38.226420
1197,2017-09-09,,Indoor/Outdoor Games,1,377,18842.46,2026-09-14 13:13:38.226459
1198,2017-09-09,,Lacrosse,1,2,49.98,2026-09-14 13:13:38.226494
1199,2017-09-09,,Men's Footwear,1,157,20408.43,2026-09-14 13:13:38.226528
1200,2017-09-09,,Shop By Sport,2,207,8198.01,2026-09-14 13:13:38.226560
1201,2017-09-09,,Tennis & Racquet,1,7,314.93,2026-09-14 13:13:38.226593
1202,2017-09-09,,Trade-In,3,32,583.68,2026-09-14 13:13:38.226623
1203,2017-09-09,,Water Sports,1,95,18999.05,2026-09-14 13:13:38.226653
1204,2017-09-09,,Women's Apparel,1,419,20950.0,2026-09-14 13:13:38.226684
1205,2017-09-09,,Accessories,6,227,5672.73,2026-09-14 13:13:38.226719
1206,2017-09-09,,As Seen on TV!,1,27,2699.73,2026-09-14 13:13:38.226759
1207,2017-09-09,,Baby,1,28,1654.24,2026-09-14 13:13:38.226788
1208,2017-09-09,,Baseball & Softball,3,59,4164.41,2026-09-14 13:13:38.226818
1209,2017-09-09,,Basketball,2,12,3599.88,2026-09-14 13:13:38.226847
1210,2017-09-09,,Books,1,44,1367.52,2026-09-14 13:13:38.226875
1211,2017-09-09,,Boxing & MMA,3,89,6848.37,2026-09-14 13:13:38.226905
1212,2017-09-09,,CDs,1,34,383.86,2026-09-14 13:13:38.226934
1213,2017-09-09,,Cameras,1,118,53340.72,2026-09-14 13:13:38.226965
1214,2017-09-09,,Camping & Hiking,1,705,211485.91,2026-09-14 13:13:38.226995
1215,2017-09-09,,Cardio Equipment,2,1870,184671.63,2026-09-14 13:13:38.227024
1216,2017-09-09,,Children's Clothing,1,105,37495.5,2026-09-14 13:13:38.227054
1217,2017-09-09,,Cleats,2,3664,221723.37,2026-09-14 13:13:38.227083
1218,2017-09-09,,Computers,1,73,109500.0,2026-09-14 13:13:38.227114
