id,item_id,warehouse_id,movement_type,quantity,movement_date,reference_number,notes,created_at
268149,137,,Issue,1,2016-07-16 02:22:00,DC-ORD-38233,DataCo customer order shipment,2026-09-14 13:12:51.479054
268151,137,,Issue,1,2016-08-02 20:12:00,DC-ORD-39517,DataCo customer order shipment,2026-09-14 13:12:51.479939
268155,137,,Issue,1,2016-06-05 17:29:00,DC-ORD-35399,DataCo customer order shipment,2026-09-14 13:12:51.481711
268160,137,,Issue,1,2016-07-22 03:35:00,DC-ORD-38579,DataCo customer order shipment,2026-09-14 13:12:51.484141
268163,121,,Issue,1,2016-05-14 05:47:00,DC-ORD-33790,DataCo customer order shipment,2026-09-14 13:12:51.485445
268167,137,,Issue,1,2016-05-14 05:47:00,DC-ORD-33790,DataCo customer order shipment,2026-09-14 13:12:51.486990
268250,121,,Issue,2,2016-05-18 18:44:00,DC-ORD-34238,DataCo customer order shipment,2026-09-14 13:12:51.527918
268251,121,,Issue,2,2016-05-22 03:29:00,DC-ORD-34537,DataCo customer order shipment,2026-09-14 13:12:51.528273
268259,122,,Issue,2,2016-04-12 10:33:00,DC-ORD-31817,DataCo customer order shipment,2026-09-14 13:12:51.531355
268264,144,,Issue,2,2016-04-12 10:33:00,DC-ORD-31817,DataCo customer order shipment,2026-09-14 13:12:51.533853
268266,152,,Issue,2,2016-06-16 08:01:00,DC-ORD-36331,DataCo customer order shipment,2026-09-14 13:12:51.534657
268369,175,,Issue,3,2016-04-07 06:11:00,DC-ORD-31462,DataCo customer order shipment,2026-09-14 13:12:51.586699
268370,126,,Issue,3,2016-06-16 08:01:00,DC-ORD-36331,DataCo customer order shipment,2026-09-14 13:12:51.587163
268371,126,,Issue,3,2016-06-24 03:27:00,DC-ORD-36866,DataCo customer order shipment,2026-09-14 13:12:51.587569
268377,123,,Issue,3,2016-07-22 03:35:00,DC-ORD-38579,DataCo customer order shipment,2026-09-14 13:12:51.589992
268483,123,,Issue,4,2016-04-18 04:56:00,DC-ORD-32212,DataCo customer order shipment,2026-09-14 13:12:51.641478
268485,123,,Issue,4,2016-08-14 03:33:00,DC-ORD-40223,DataCo customer order shipment,2026-09-14 13:12:51.642329
268486,123,,Issue,4,2016-08-02 09:52:00,DC-ORD-39556,DataCo customer order shipment,2026-09-14 13:12:51.642699
268565,126,,Issue,5,2016-05-22 03:29:00,DC-ORD-34537,DataCo customer order shipment,2026-09-14 13:12:51.914130
268568,121,,Issue,5,2016-04-18 04:56:00,DC-ORD-32212,DataCo customer order shipment,2026-09-14 13:12:51.915633
268571,121,,Issue,5,2016-08-02 20:12:00,DC-ORD-39517,DataCo customer order shipment,2026-09-14 13:12:51.917875
269267,237,,Issue,4,2016-08-30 10:01:00,DC-ORD-41269,DataCo customer order shipment,2026-09-14 13:12:52.224045
269274,237,,Issue,3,2016-08-31 01:36:00,DC-ORD-41245,DataCo customer order shipment,2026-09-14 13:12:52.226820
269278,237,,Issue,5,2016-08-27 15:48:00,DC-ORD-41217,DataCo customer order shipment,2026-09-14 13:12:52.228311
269280,237,,Issue,2,2016-08-27 14:02:00,DC-ORD-41212,DataCo customer order shipment,2026-09-14 13:12:52.229024
269282,237,,Issue,3,2016-08-30 09:50:00,DC-ORD-41200,DataCo customer order shipment,2026-09-14 13:12:52.230030
269283,237,,Issue,2,2016-08-28 07:23:00,DC-ORD-41193,DataCo customer order shipment,2026-09-14 13:12:52.230682
269284,237,,Issue,2,2016-08-26 06:41:00,DC-ORD-41191,DataCo customer order shipment,2026-09-14 13:12:52.231556
269286,237,,Issue,5,2016-08-24 07:28:00,DC-ORD-41159,DataCo customer order shipment,2026-09-14 13:12:52.232842
269290,237,,Issue,5,2016-08-26 10:01:00,DC-ORD-41132,DataCo customer order shipment,2026-09-14 13:12:52.235230
269296,237,,Issue,5,2016-08-29 00:33:00,DC-ORD-41105,DataCo customer order shipment,2026-09-14 13:12:52.238143
269299,237,,Issue,4,2016-08-24 18:36:00,DC-ORD-41088,DataCo customer order shipment,2026-09-14 13:12:52.240453
269300,237,,Issue,4,2016-08-25 18:15:00,DC-ORD-41087,DataCo customer order shipment,2026-09-14 13:12:52.241071
269301,237,,Issue,4,2016-08-23 05:33:00,DC-ORD-41085,DataCo customer order shipment,2026-09-14 13:12:52.241630
269302,237,,Issue,2,2016-08-27 17:12:00,DC-ORD-41084,DataCo customer order shipment,2026-09-14 13:12:52.242062
269303,237,,Issue,5,2016-08-27 13:42:00,DC-ORD-41074,DataCo customer order shipment,2026-09-14 13:12:52.242462
269304,237,,Issue,4,2016-08-27 10:11:00,DC-ORD-41064,DataCo customer order shipment,2026-09-14 13:12:52.242850
269318,237,,Issue,4,2016-08-22 05:43:00,DC-ORD-41017,DataCo customer order shipment,2026-09-14 13:12:52.248719
269320,237,,Issue,2,2016-08-27 17:01:00,DC-ORD-41015,DataCo customer order shipment,2026-09-14 13:12:52.249759
269331,237,,Issue,1,2016-08-26 06:10:00,DC-ORD-40984,DataCo customer order shipment,2026-09-14 13:12:52.254653
269334,237,,Issue,5,2016-08-25 02:19:00,DC-ORD-40973,DataCo customer order shipment,2026-09-14 13:12:52.256802
269345,237,,Issue,1,2016-08-25 09:08:00,DC-ORD-40924,DataCo customer order shipment,2026-09-14 13:12:52.261671
269346,237,,Issue,5,2016-08-24 08:47:00,DC-ORD-40923,DataCo customer order shipment,2026-09-14 13:12:52.262161
269352,237,,Issue,5,2016-08-22 23:41:00,DC-ORD-40897,DataCo customer order shipment,2026-09-14 13:12:52.265349
269354,237,,Issue,3,2016-08-24 15:37:00,DC-ORD-40874,DataCo customer order shipment,2026-09-14 13:12:52.266820
269356,237,,Issue,1,2016-08-25 12:28:00,DC-ORD-40865,DataCo customer order shipment,2026-09-14 13:12:52.267843
269360,237,,Issue,3,2016-08-24 08:37:00,DC-ORD-40854,DataCo customer order shipment,2026-09-14 13:12:52.269454
269365,237,,Issue,2,2016-08-25 03:43:00,DC-ORD-40840,DataCo customer order shipment,2026-09-14 13:12:52.272338
269367,237,,Issue,2,2016-08-24 20:42:00,DC-ORD-40820,DataCo customer order shipment,2026-09-14 13:12:52.273168
269368,237,,Issue,5,2016-08-23 20:21:00,DC-ORD-40819,DataCo customer order shipment,2026-09-14 13:12:52.273660
269370,237,,Issue,3,2016-08-21 17:54:00,DC-ORD-40812,DataCo customer order shipment,2026-09-14 13:12:52.274460
269372,237,,Issue,2,2016-08-24 17:12:00,DC-ORD-40810,DataCo customer order shipment,2026-09-14 13:12:52.275180
269373,237,,Issue,1,2016-08-20 15:48:00,DC-ORD-40806,DataCo customer order shipment,2026-09-14 13:12:52.275534
269374,237,,Issue,1,2016-08-20 12:18:00,DC-ORD-40796,DataCo customer order shipment,2026-09-14 13:12:52.275910
269375,237,,Issue,4,2016-08-20 11:36:00,DC-ORD-40794,DataCo customer order shipment,2026-09-14 13:12:52.276299
269378,237,,Issue,3,2016-08-23 09:51:00,DC-ORD-40789,DataCo customer order shipment,2026-09-14 13:12:52.277470
269380,237,,Issue,2,2016-08-22 05:59:00,DC-ORD-40778,DataCo customer order shipment,2026-09-14 13:12:52.278241
269381,237,,Issue,2,2016-08-21 05:38:00,DC-ORD-40777,DataCo customer order shipment,2026-09-14 13:12:52.278616
269382,237,,Issue,3,2016-08-24 04:56:00,DC-ORD-40775,DataCo customer order shipment,2026-09-14 13:12:52.278968
269388,237,,Issue,3,2016-08-21 17:44:00,DC-ORD-40743,DataCo customer order shipment,2026-09-14 13:12:52.281963
269389,237,,Issue,4,2016-08-19 17:02:00,DC-ORD-40741,DataCo customer order shipment,2026-09-14 13:12:52.282330
269397,237,,Issue,1,2016-08-20 08:37:00,DC-ORD-40717,DataCo customer order shipment,2026-09-14 13:12:52.286468
269398,237,,Issue,2,2016-08-23 06:10:00,DC-ORD-40710,DataCo customer order shipment,2026-09-14 13:12:52.287249
269406,237,,Issue,3,2016-08-18 22:28:00,DC-ORD-40688,DataCo customer order shipment,2026-09-14 13:12:52.290799
269408,237,,Issue,3,2016-08-18 17:33:00,DC-ORD-40674,DataCo customer order shipment,2026-09-14 13:12:52.291547
269419,237,,Issue,4,2016-08-17 22:17:00,DC-ORD-40619,DataCo customer order shipment,2026-09-14 13:12:52.296068
269421,237,,Issue,5,2016-08-17 14:14:00,DC-ORD-40596,DataCo customer order shipment,2026-09-14 13:12:52.296841
269422,237,,Issue,4,2016-08-19 13:11:00,DC-ORD-40593,DataCo customer order shipment,2026-09-14 13:12:52.297200
269425,237,,Issue,1,2016-08-20 11:47:00,DC-ORD-40589,DataCo customer order shipment,2026-09-14 13:12:52.298738
269433,237,,Issue,1,2016-08-18 23:10:00,DC-ORD-40553,DataCo customer order shipment,2026-09-14 13:12:52.303691
269434,237,,Issue,2,2016-08-16 22:28:00,DC-ORD-40551,DataCo customer order shipment,2026-09-14 13:12:52.304079
269441,237,,Issue,3,2016-08-16 07:03:00,DC-ORD-40507,DataCo customer order shipment,2026-09-14 13:12:52.306837
269442,237,,Issue,2,2016-08-19 06:00:00,DC-ORD-40504,DataCo customer order shipment,2026-09-14 13:12:52.307234
269453,237,,Issue,5,2016-08-15 13:53:00,DC-ORD-40458,DataCo customer order shipment,2026-09-14 13:12:52.311738
269464,237,,Issue,2,2016-08-17 18:58:00,DC-ORD-40404,DataCo customer order shipment,2026-09-14 13:12:52.316501
269465,237,,Issue,1,2016-08-14 18:37:00,DC-ORD-40403,DataCo customer order shipment,2026-09-14 13:12:52.317106
269466,237,,Issue,4,2016-08-15 16:31:00,DC-ORD-40397,DataCo customer order shipment,2026-09-14 13:12:52.317756
269467,237,,Issue,4,2016-08-14 14:24:00,DC-ORD-40391,DataCo customer order shipment,2026-09-14 13:12:52.318612
269468,237,,Issue,3,2016-08-18 14:03:00,DC-ORD-40390,DataCo customer order shipment,2026-09-14 13:12:52.319288
269471,237,,Issue,1,2016-08-17 11:57:00,DC-ORD-40384,DataCo customer order shipment,2026-09-14 13:12:52.320629
269474,237,,Issue,2,2016-08-18 07:03:00,DC-ORD-40370,DataCo customer order shipment,2026-09-14 13:12:52.321817
269475,237,,Issue,3,2016-08-16 06:21:00,DC-ORD-40368,DataCo customer order shipment,2026-09-14 13:12:52.322184
269477,237,,Issue,1,2016-08-14 03:54:00,DC-ORD-40361,DataCo customer order shipment,2026-09-14 13:12:52.322982
269488,237,,Issue,1,2016-08-14 07:14:00,DC-ORD-40302,DataCo customer order shipment,2026-09-14 13:12:52.327441
269492,237,,Issue,4,2016-08-13 04:46:00,DC-ORD-40295,DataCo customer order shipment,2026-09-14 13:12:52.328941
269493,237,,Issue,1,2016-08-13 04:25:00,DC-ORD-40294,DataCo customer order shipment,2026-09-14 13:12:52.329358
269496,237,,Issue,5,2016-08-13 01:37:00,DC-ORD-40286,DataCo customer order shipment,2026-09-14 13:12:52.330592
269499,237,,Issue,2,2016-08-14 21:04:00,DC-ORD-40273,DataCo customer order shipment,2026-09-14 13:12:52.331749
269502,237,,Issue,5,2016-08-13 17:13:00,DC-ORD-40262,DataCo customer order shipment,2026-09-14 13:12:52.333020
269510,237,,Issue,4,2016-08-13 04:57:00,DC-ORD-40227,DataCo customer order shipment,2026-09-14 13:12:52.337331
269511,237,,Issue,3,2016-08-16 04:15:00,DC-ORD-40225,DataCo customer order shipment,2026-09-14 13:12:52.337698
269512,237,,Issue,2,2016-08-14 03:33:00,DC-ORD-40223,DataCo customer order shipment,2026-09-14 13:12:52.338052
269513,237,,Issue,4,2016-08-12 18:26:00,DC-ORD-40197,DataCo customer order shipment,2026-09-14 13:12:52.338402
269519,237,,Issue,1,2016-08-13 10:02:00,DC-ORD-40173,DataCo customer order shipment,2026-09-14 13:12:52.340617
269530,237,,Issue,1,2016-08-10 17:34:00,DC-ORD-40126,DataCo customer order shipment,2026-09-14 13:12:52.345001
269531,237,,Issue,4,2016-08-13 16:52:00,DC-ORD-40124,DataCo customer order shipment,2026-09-14 13:12:52.345367
269534,237,,Issue,1,2016-08-12 07:45:00,DC-ORD-40098,DataCo customer order shipment,2026-09-14 13:12:52.346442
269539,237,,Issue,4,2016-08-12 23:21:00,DC-ORD-40074,DataCo customer order shipment,2026-09-14 13:12:52.348288
269540,237,,Issue,3,2016-08-11 23:00:00,DC-ORD-40073,DataCo customer order shipment,2026-09-14 13:12:52.348719
269542,237,,Issue,4,2016-08-12 19:51:00,DC-ORD-40064,DataCo customer order shipment,2026-09-14 13:12:52.349981
269549,237,,Issue,4,2016-08-11 10:44:00,DC-ORD-40038,DataCo customer order shipment,2026-09-14 13:12:52.353898
269565,237,,Issue,2,2016-08-08 11:16:00,DC-ORD-39971,DataCo customer order shipment,2026-09-14 13:12:52.360489
269574,237,,Issue,1,2016-08-06 10:39:00,DC-ORD-39935,DataCo customer order shipment,2026-09-14 13:12:52.364219
269580,237,,Issue,1,2016-08-08 16:21:00,DC-ORD-39917,DataCo customer order shipment,2026-09-14 13:12:52.366992
269585,237,,Issue,2,2016-08-08 11:05:00,DC-ORD-39902,DataCo customer order shipment,2026-09-14 13:12:52.369415
269591,237,,Issue,1,2016-08-11 03:23:00,DC-ORD-39880,DataCo customer order shipment,2026-09-14 13:12:52.371857
269592,237,,Issue,3,2016-08-09 02:41:00,DC-ORD-39878,DataCo customer order shipment,2026-09-14 13:12:52.372231
269595,237,,Issue,4,2016-08-08 21:26:00,DC-ORD-39863,DataCo customer order shipment,2026-09-14 13:12:52.373281
269597,237,,Issue,4,2016-08-08 19:40:00,DC-ORD-39858,DataCo customer order shipment,2026-09-14 13:12:52.374248
269599,237,,Issue,3,2016-08-07 15:49:00,DC-ORD-39847,DataCo customer order shipment,2026-09-14 13:12:52.374959
269603,237,,Issue,1,2016-08-10 09:52:00,DC-ORD-39830,DataCo customer order shipment,2026-09-14 13:12:52.376408
269612,237,,Issue,4,2016-08-10 01:06:00,DC-ORD-39805,DataCo customer order shipment,2026-09-14 13:12:52.379639
269615,237,,Issue,1,2016-08-09 19:51:00,DC-ORD-39790,DataCo customer order shipment,2026-09-14 13:12:52.380737
269623,237,,Issue,2,2016-08-05 07:56:00,DC-ORD-39756,DataCo customer order shipment,2026-09-14 13:12:52.384433
269624,237,,Issue,3,2016-08-05 07:35:00,DC-ORD-39755,DataCo customer order shipment,2026-09-14 13:12:52.384795
269625,237,,Issue,1,2016-08-08 07:14:00,DC-ORD-39754,DataCo customer order shipment,2026-09-14 13:12:52.385166
269626,237,,Issue,5,2016-08-07 06:53:00,DC-ORD-39753,DataCo customer order shipment,2026-09-14 13:12:52.385561
269630,237,,Issue,4,2016-08-05 00:56:00,DC-ORD-39736,DataCo customer order shipment,2026-09-14 13:12:52.386992
269645,237,,Issue,5,2016-08-06 01:07:00,DC-ORD-39668,DataCo customer order shipment,2026-09-14 13:12:52.393153
269653,237,,Issue,5,2016-08-05 09:21:00,DC-ORD-39623,DataCo customer order shipment,2026-09-14 13:12:52.396169
269656,237,,Issue,4,2016-08-05 07:35:00,DC-ORD-39618,DataCo customer order shipment,2026-09-14 13:12:52.397247
269657,237,,Issue,5,2016-08-04 07:14:00,DC-ORD-39617,DataCo customer order shipment,2026-09-14 13:12:52.397621
269658,237,,Issue,4,2016-08-03 05:50:00,DC-ORD-39613,DataCo customer order shipment,2026-09-14 13:12:52.397974
269659,237,,Issue,4,2016-08-07 04:47:00,DC-ORD-39610,DataCo customer order shipment,2026-09-14 13:12:52.398356
269661,237,,Issue,4,2016-08-03 01:59:00,DC-ORD-39602,DataCo customer order shipment,2026-09-14 13:12:52.399070
269666,237,,Issue,5,2016-08-02 18:38:00,DC-ORD-39581,DataCo customer order shipment,2026-09-14 13:12:52.401892
269671,237,,Issue,1,2016-08-01 01:22:00,DC-ORD-39566,DataCo customer order shipment,2026-09-14 13:12:52.403783
269672,237,,Issue,3,2016-08-02 09:52:00,DC-ORD-39556,DataCo customer order shipment,2026-09-14 13:12:52.404156
269676,237,,Issue,5,2016-08-05 05:40:00,DC-ORD-39544,DataCo customer order shipment,2026-09-14 13:12:52.405585
269680,237,,Issue,2,2016-08-04 20:54:00,DC-ORD-39519,DataCo customer order shipment,2026-09-14 13:12:52.407034
269681,237,,Issue,1,2016-08-04 19:09:00,DC-ORD-39514,DataCo customer order shipment,2026-09-14 13:12:52.407376
269689,237,,Issue,3,2016-08-02 13:12:00,DC-ORD-39497,DataCo customer order shipment,2026-09-14 13:12:52.411263
269692,237,,Issue,3,2016-08-01 07:15:00,DC-ORD-39480,DataCo customer order shipment,2026-09-14 13:12:52.412375
269706,237,,Issue,5,2016-08-02 07:46:00,DC-ORD-39413,DataCo customer order shipment,2026-09-14 13:12:52.419018
269716,237,,Issue,3,2016-08-01 16:00:00,DC-ORD-39368,DataCo customer order shipment,2026-09-14 13:12:52.424109
269724,237,,Issue,1,2016-08-02 02:21:00,DC-ORD-39329,DataCo customer order shipment,2026-09-14 13:12:52.427882
269725,237,,Issue,3,2016-08-01 01:59:00,DC-ORD-39328,DataCo customer order shipment,2026-09-14 13:12:52.428227
269726,237,,Issue,3,2016-07-30 01:38:00,DC-ORD-39327,DataCo customer order shipment,2026-09-14 13:12:52.428613
269727,237,,Issue,3,2016-07-28 13:17:00,DC-ORD-39326,DataCo customer order shipment,2026-09-14 13:12:52.428955
269733,237,,Issue,1,2016-07-30 15:08:00,DC-ORD-39297,DataCo customer order shipment,2026-09-14 13:12:52.431665
269737,237,,Issue,3,2016-07-27 23:38:00,DC-ORD-39287,DataCo customer order shipment,2026-09-14 13:12:52.433787
269738,237,,Issue,4,2016-07-27 23:17:00,DC-ORD-39286,DataCo customer order shipment,2026-09-14 13:12:52.434280
269739,237,,Issue,2,2016-07-27 22:35:00,DC-ORD-39284,DataCo customer order shipment,2026-09-14 13:12:52.434677
269759,237,,Issue,2,2016-07-29 05:51:00,DC-ORD-39202,DataCo customer order shipment,2026-09-14 13:12:52.442970
269765,237,,Issue,2,2016-07-31 20:23:00,DC-ORD-39175,DataCo customer order shipment,2026-09-14 13:12:52.445152
269779,237,,Issue,4,2016-07-25 02:16:00,DC-ORD-39089,DataCo customer order shipment,2026-09-14 13:12:52.451869
269789,237,,Issue,5,2016-07-28 03:24:00,DC-ORD-39058,DataCo customer order shipment,2026-09-14 13:12:52.455648
269792,237,,Issue,4,2016-07-28 17:14:00,DC-ORD-39029,DataCo customer order shipment,2026-09-14 13:12:52.456711
269795,237,,Issue,3,2016-07-29 14:05:00,DC-ORD-39020,DataCo customer order shipment,2026-09-14 13:12:52.457820
269799,237,,Issue,5,2016-07-23 20:08:00,DC-ORD-39003,DataCo customer order shipment,2026-09-14 13:12:52.459284
269800,237,,Issue,3,2016-07-23 19:05:00,DC-ORD-39000,DataCo customer order shipment,2026-09-14 13:12:52.459691
269803,237,,Issue,3,2016-07-27 01:07:00,DC-ORD-38983,DataCo customer order shipment,2026-09-14 13:12:52.460779
269812,237,,Issue,3,2016-07-24 15:40:00,DC-ORD-38956,DataCo customer order shipment,2026-09-14 13:12:52.464994
269817,237,,Issue,2,2016-07-24 05:30:00,DC-ORD-38927,DataCo customer order shipment,2026-09-14 13:12:52.468576
269828,237,,Issue,4,2016-07-26 21:27:00,DC-ORD-38904,DataCo customer order shipment,2026-09-14 13:12:52.475103
269831,237,,Issue,2,2016-07-24 17:14:00,DC-ORD-38892,DataCo customer order shipment,2026-09-14 13:12:52.476468
269836,237,,Issue,3,2016-07-27 11:17:00,DC-ORD-38875,DataCo customer order shipment,2026-09-14 13:12:52.478419
269839,237,,Issue,5,2016-07-26 05:41:00,DC-ORD-38859,DataCo customer order shipment,2026-09-14 13:12:52.479745
269843,237,,Issue,3,2016-07-27 00:47:00,DC-ORD-38845,DataCo customer order shipment,2026-09-14 13:12:52.481721
269852,237,,Issue,4,2016-07-23 09:43:00,DC-ORD-38802,DataCo customer order shipment,2026-09-14 13:12:52.486645
269855,237,,Issue,4,2016-07-22 05:51:00,DC-ORD-38791,DataCo customer order shipment,2026-09-14 13:12:52.487911
269859,237,,Issue,3,2016-07-21 22:30:00,DC-ORD-38770,DataCo customer order shipment,2026-09-14 13:12:52.489574
269865,237,,Issue,4,2016-07-21 16:12:00,DC-ORD-38752,DataCo customer order shipment,2026-09-14 13:12:52.492010
269866,237,,Issue,4,2016-07-22 14:26:00,DC-ORD-38747,DataCo customer order shipment,2026-09-14 13:12:52.492370
269880,237,,Issue,5,2016-07-22 16:01:00,DC-ORD-38683,DataCo customer order shipment,2026-09-14 13:12:52.497650
269881,237,,Issue,2,2016-07-21 15:40:00,DC-ORD-38682,DataCo customer order shipment,2026-09-14 13:12:52.498027
269882,237,,Issue,3,2016-07-20 14:37:00,DC-ORD-38679,DataCo customer order shipment,2026-09-14 13:12:52.498399
269883,237,,Issue,4,2016-07-21 13:55:00,DC-ORD-38677,DataCo customer order shipment,2026-09-14 13:12:52.498781
269884,237,,Issue,3,2016-07-20 13:34:00,DC-ORD-38676,DataCo customer order shipment,2026-09-14 13:12:52.499193
269885,237,,Issue,5,2016-07-22 12:31:00,DC-ORD-38673,DataCo customer order shipment,2026-09-14 13:12:52.500225
269897,237,,Issue,5,2016-07-20 20:24:00,DC-ORD-38627,DataCo customer order shipment,2026-09-14 13:12:52.505429
269904,237,,Issue,3,2016-07-20 11:38:00,DC-ORD-38602,DataCo customer order shipment,2026-09-14 13:12:52.508189
269906,237,,Issue,3,2016-07-19 05:20:00,DC-ORD-38584,DataCo customer order shipment,2026-09-14 13:12:52.509020
269907,237,,Issue,1,2016-07-19 04:59:00,DC-ORD-38583,DataCo customer order shipment,2026-09-14 13:12:52.509550
269914,237,,Issue,1,2016-07-19 21:38:00,DC-ORD-38562,DataCo customer order shipment,2026-09-14 13:12:52.513018
269916,237,,Issue,5,2016-07-18 19:32:00,DC-ORD-38556,DataCo customer order shipment,2026-09-14 13:12:52.513831
269917,237,,Issue,4,2016-07-20 18:28:00,DC-ORD-38553,DataCo customer order shipment,2026-09-14 13:12:52.514210
269918,237,,Issue,1,2016-07-21 17:04:00,DC-ORD-38549,DataCo customer order shipment,2026-09-14 13:12:52.514656
269929,237,,Issue,2,2016-07-16 18:34:00,DC-ORD-38519,DataCo customer order shipment,2026-09-14 13:12:52.520736
269936,237,,Issue,2,2016-07-21 23:54:00,DC-ORD-38500,DataCo customer order shipment,2026-09-14 13:12:52.523898
269941,237,,Issue,5,2016-07-18 08:50:00,DC-ORD-38457,DataCo customer order shipment,2026-09-14 13:12:52.526150
269945,237,,Issue,2,2016-07-19 23:02:00,DC-ORD-38429,DataCo customer order shipment,2026-09-14 13:12:52.527853
269953,237,,Issue,2,2016-07-18 12:10:00,DC-ORD-38398,DataCo customer order shipment,2026-09-14 13:12:52.531314
269960,237,,Issue,4,2016-07-16 02:43:00,DC-ORD-38371,DataCo customer order shipment,2026-09-14 13:12:52.536652
269961,237,,Issue,1,2016-07-20 02:22:00,DC-ORD-38370,DataCo customer order shipment,2026-09-14 13:12:52.537050
269962,237,,Issue,5,2016-07-17 01:19:00,DC-ORD-38367,DataCo customer order shipment,2026-09-14 13:12:52.537515
269963,237,,Issue,5,2016-07-14 12:37:00,DC-ORD-38365,DataCo customer order shipment,2026-09-14 13:12:52.537873
269981,237,,Issue,3,2016-07-15 19:32:00,DC-ORD-38282,DataCo customer order shipment,2026-09-14 13:12:52.545363
269982,237,,Issue,4,2016-07-14 18:50:00,DC-ORD-38280,DataCo customer order shipment,2026-09-14 13:12:52.545724
269983,237,,Issue,4,2016-07-14 18:29:00,DC-ORD-38279,DataCo customer order shipment,2026-09-14 13:12:52.546071
269990,237,,Issue,5,2016-07-16 07:37:00,DC-ORD-38248,DataCo customer order shipment,2026-09-14 13:12:52.548784
269991,237,,Issue,2,2016-07-18 06:34:00,DC-ORD-38245,DataCo customer order shipment,2026-09-14 13:12:52.549143
269997,237,,Issue,4,2016-07-17 02:43:00,DC-ORD-38234,DataCo customer order shipment,2026-09-14 13:12:52.552783
270007,237,,Issue,3,2016-07-17 14:48:00,DC-ORD-38200,DataCo customer order shipment,2026-09-14 13:12:52.556881
270012,237,,Issue,5,2016-07-13 04:39:00,DC-ORD-38171,DataCo customer order shipment,2026-09-14 13:12:52.559241
270025,237,,Issue,4,2016-07-16 12:32:00,DC-ORD-38125,DataCo customer order shipment,2026-09-14 13:12:52.564990
270026,237,,Issue,4,2016-07-15 12:11:00,DC-ORD-38124,DataCo customer order shipment,2026-09-14 13:12:52.565336
270033,237,,Issue,2,2016-07-12 02:01:00,DC-ORD-38095,DataCo customer order shipment,2026-09-14 13:12:52.569034
270034,237,,Issue,3,2016-07-12 00:58:00,DC-ORD-38092,DataCo customer order shipment,2026-09-14 13:12:52.569408
270035,237,,Issue,5,2016-07-11 18:19:00,DC-ORD-38073,DataCo customer order shipment,2026-09-14 13:12:52.569776
270039,237,,Issue,5,2016-07-11 13:24:00,DC-ORD-38059,DataCo customer order shipment,2026-09-14 13:12:52.571522
270048,237,,Issue,3,2016-07-09 08:56:00,DC-ORD-38012,DataCo customer order shipment,2026-09-14 13:12:52.575385
270054,237,,Issue,3,2016-07-10 11:50:00,DC-ORD-37986,DataCo customer order shipment,2026-09-14 13:12:52.577949
270055,237,,Issue,3,2016-07-10 10:05:00,DC-ORD-37981,DataCo customer order shipment,2026-09-14 13:12:52.578348
270056,237,,Issue,1,2016-07-12 07:16:00,DC-ORD-37973,DataCo customer order shipment,2026-09-14 13:12:52.578713
270061,237,,Issue,1,2016-07-11 03:25:00,DC-ORD-37962,DataCo customer order shipment,2026-09-14 13:12:52.581048
270065,237,,Issue,3,2016-07-13 21:28:00,DC-ORD-37945,DataCo customer order shipment,2026-09-14 13:12:52.583597
270073,237,,Issue,5,2016-07-09 02:33:00,DC-ORD-37891,DataCo customer order shipment,2026-09-14 13:12:52.587424
270079,237,,Issue,5,2016-07-12 17:26:00,DC-ORD-37865,DataCo customer order shipment,2026-09-14 13:12:52.589732
270081,237,,Issue,4,2016-07-09 12:53:00,DC-ORD-37852,DataCo customer order shipment,2026-09-14 13:12:52.590578
270088,237,,Issue,2,2016-07-10 04:28:00,DC-ORD-37828,DataCo customer order shipment,2026-09-14 13:12:52.593206
270089,237,,Issue,1,2016-07-08 03:46:00,DC-ORD-37826,DataCo customer order shipment,2026-09-14 13:12:52.593541
270099,237,,Issue,4,2016-07-07 16:13:00,DC-ORD-37793,DataCo customer order shipment,2026-09-14 13:12:52.598212
270108,237,,Issue,2,2016-07-09 07:27:00,DC-ORD-37768,DataCo customer order shipment,2026-09-14 13:12:52.605280
270114,237,,Issue,2,2016-07-06 13:14:00,DC-ORD-37716,DataCo customer order shipment,2026-09-14 13:12:52.608416
270117,237,,Issue,1,2016-07-07 10:05:00,DC-ORD-37707,DataCo customer order shipment,2026-09-14 13:12:52.611313
270118,237,,Issue,1,2016-07-06 09:02:00,DC-ORD-37704,DataCo customer order shipment,2026-09-14 13:12:52.611836
270121,237,,Issue,3,2016-07-09 02:02:00,DC-ORD-37684,DataCo customer order shipment,2026-09-14 13:12:52.613041
270122,237,,Issue,2,2016-07-07 01:19:00,DC-ORD-37682,DataCo customer order shipment,2026-09-14 13:12:52.613415
270123,237,,Issue,1,2016-07-06 00:58:00,DC-ORD-37681,DataCo customer order shipment,2026-09-14 13:12:52.613772
270128,237,,Issue,1,2016-07-05 19:43:00,DC-ORD-37666,DataCo customer order shipment,2026-09-14 13:12:52.616035
270133,237,,Issue,2,2016-07-06 13:04:00,DC-ORD-37647,DataCo customer order shipment,2026-09-14 13:12:52.618769
270140,237,,Issue,3,2016-07-03 17:42:00,DC-ORD-37626,DataCo customer order shipment,2026-09-14 13:12:52.621752
270141,237,,Issue,4,2016-07-07 04:39:00,DC-ORD-37623,DataCo customer order shipment,2026-09-14 13:12:52.622120
270145,237,,Issue,1,2016-07-05 00:27:00,DC-ORD-37611,DataCo customer order shipment,2026-09-14 13:12:52.623682
