id,purchase_order_id,inventory_item_id,item_code,item_description,uom,quantity,unit_price,tax_rate,tax_amount,amount,received_quantity
132679,55835,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,142.44,3.0
132680,55835,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,89.96,2.0
132681,55835,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,239.9,5.0
132682,55836,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,237.41,5.0
132683,11404,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,141.69,3.0
132684,55837,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,139.44,3.0
132685,55838,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,167.93,4.0
132686,43429,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,165.93,4.0
132687,43429,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,136.45,3.0
132688,55839,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,236.16,5.0
132689,42710,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,232.41,5.0
132690,220,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,134.95,3.0
132691,55840,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,49.98,1.0
132692,3345,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,49.48,1.0
132693,44823,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,163.93,4.0
132694,55841,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,131.95,3.0
132695,42975,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,130.45,3.0
132696,1565,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,48.98,1.0
132697,42929,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,87.96,2.0
132698,44904,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,84.97,2.0
132699,55842,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,48.48,1.0
132700,5809,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,47.98,1.0
132701,55843,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,159.94,4.0
132702,19672,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,47.48,1.0
132703,19672,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,83.97,2.0
132704,55844,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,82.97,2.0
132705,2008,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,47.23,1.0
132706,46355,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,46.48,1.0
132707,47558,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,149.94,4.0
132708,47558,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,81.97,2.0
132709,4433,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,79.97,2.0
132710,9551,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,74.97,2.0
132711,218,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,99.96,2.0
132712,218,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,45.48,1.0
132713,218,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,127.45,3.0
132714,32863,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,98.96,2.0
132715,35597,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,125.95,3.0
132716,14959,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,97.96,2.0
132717,47559,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,199.92,4.0
132718,27349,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,197.92,4.0
132719,47560,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,124.45,3.0
132720,15728,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,227.41,5.0
132721,55845,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,96.96,2.0
132722,46331,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,195.92,4.0
132723,44731,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,224.91,5.0
132724,53927,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,95.96,2.0
132725,43453,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,44.98,1.0
132726,33729,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,94.96,2.0
132727,55846,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,219.91,5.0
132728,55846,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,217.41,5.0
132729,26593,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,42.48,1.0
132730,2350,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,212.42,5.0
132731,15701,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,94.46,2.0
132732,15701,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,209.92,5.0
132733,55847,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,207.42,5.0
132734,4435,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,41.98,1.0
132735,3213,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,92.96,2.0
132736,17242,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,204.92,5.0
132737,55848,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,193.92,4.0
132738,44890,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,90.96,2.0
132739,22117,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,89.96,2.0
132740,11392,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,199.92,5.0
132741,52171,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,87.96,2.0
132742,55849,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,191.92,4.0
132743,5499,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,187.43,5.0
132744,25305,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,86.97,2.0
132745,25305,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,249.9,5.0
132746,42722,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,41.48,1.0
132747,42722,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,40.98,1.0
132748,962,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,247.4,5.0
132749,53771,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,84.97,2.0
132750,10523,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,189.92,4.0
132751,25291,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,122.95,3.0
132752,25291,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,244.9,5.0
132753,25320,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,39.98,1.0
132754,55850,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,188.92,4.0
132755,55851,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,37.49,1.0
132756,20790,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,83.97,2.0
132757,55852,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,242.4,5.0
132758,55853,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,82.97,2.0
132759,52260,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,49.98,1.0
132760,33707,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,81.97,2.0
132761,43957,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,119.95,3.0
132762,52456,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,112.46,3.0
132763,47572,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,185.93,4.0
132764,47572,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,181.93,4.0
132765,41888,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,149.94,3.0
132766,55854,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,148.44,3.0
132767,19819,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,49.48,1.0
132768,47574,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,146.94,3.0
132769,47576,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,239.9,5.0
132770,31093,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,79.97,2.0
132771,14910,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,48.98,1.0
132772,55855,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,237.41,5.0
132773,20664,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,179.93,4.0
132774,3063,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,175.93,4.0
132775,15660,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,236.16,5.0
132776,47577,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,145.44,3.0
132777,45063,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,232.41,5.0
132778,42939,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,173.93,4.0
132779,44787,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,227.41,5.0
132780,44787,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,169.93,4.0
132781,19316,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,167.93,4.0
132782,55856,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,224.91,5.0
132783,41473,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,48.48,1.0
132784,47579,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,74.97,2.0
132785,55857,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,47.98,1.0
132786,47584,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,165.93,4.0
132787,42745,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,163.93,4.0
132788,3219,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,219.91,5.0
132789,55858,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,99.96,2.0
132790,55858,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,98.96,2.0
132791,55859,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,217.41,5.0
132792,55860,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,143.94,3.0
132793,26523,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,47.48,1.0
132794,55861,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,97.96,2.0
132795,10886,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,96.96,2.0
132796,10886,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,47.23,1.0
132797,55862,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,95.96,2.0
132798,20950,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,142.44,3.0
132799,6433,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,46.48,1.0
132800,6433,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,159.94,4.0
132801,20635,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,45.48,1.0
132802,42798,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,44.98,1.0
132803,4026,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,94.96,2.0
132804,55863,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,149.94,4.0
132805,47587,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,212.42,5.0
132806,15158,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,43.98,1.0
132807,15158,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,43.48,1.0
132808,31128,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,42.48,1.0
132809,13687,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,209.92,5.0
132810,55864,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,141.69,3.0
132811,47588,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,139.44,3.0
132812,6538,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,94.46,2.0
132813,47589,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,207.42,5.0
132814,47590,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,204.92,5.0
132815,47590,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,92.96,2.0
132816,23182,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,41.48,1.0
132817,4304,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,199.92,4.0
132818,27708,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,40.98,1.0
132819,52290,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,89.96,2.0
132820,43502,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,87.96,2.0
132821,17545,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,136.45,3.0
132822,47594,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,86.97,2.0
132823,55865,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,134.95,3.0
132824,11671,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,197.92,4.0
132825,18001,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,199.92,5.0
132826,55866,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,84.97,2.0
132827,55866,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,187.43,5.0
132828,47596,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,83.97,2.0
132829,2736,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,49.48,1.0
132830,3991,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,131.95,3.0
132831,55867,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,249.9,5.0
132832,47597,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,82.97,2.0
132833,47597,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,130.45,3.0
132834,41878,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,195.92,4.0
132835,44949,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,193.92,4.0
132836,44949,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,247.4,5.0
132837,55868,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,244.9,5.0
132838,18763,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,81.97,2.0
132839,36151,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,127.45,3.0
132840,55869,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,242.4,5.0
132841,10513,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,239.9,5.0
132842,11777,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,79.97,2.0
132843,742,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,48.98,1.0
132844,22993,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,125.95,3.0
132845,44874,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,48.48,1.0
132846,45089,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,74.97,2.0
132847,14167,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,237.41,5.0
132848,26555,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,99.96,2.0
132849,2977,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,124.45,3.0
132850,2977,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,122.95,3.0
132851,52271,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,47.98,1.0
132852,5779,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,191.92,4.0
132853,47603,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,189.92,4.0
132854,25261,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,119.95,3.0
132855,52187,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,188.92,4.0
132856,46337,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,112.46,3.0
132857,2352,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,185.93,4.0
132858,55870,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,181.93,4.0
132859,9291,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,149.94,3.0
132860,9291,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,179.93,4.0
132861,55871,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,236.16,5.0
132862,55872,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,47.48,1.0
132863,55873,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,148.44,3.0
132864,17424,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,47.23,1.0
132865,17424,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,232.41,5.0
132866,55874,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,46.48,1.0
132867,9280,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,227.41,5.0
132868,32388,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,146.94,3.0
132869,4293,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,175.93,4.0
132870,4293,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,45.48,1.0
132871,55875,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,145.44,3.0
132872,12883,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,98.96,2.0
132873,3952,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,97.96,2.0
132874,6534,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,143.94,3.0
132875,54934,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,173.93,4.0
132876,54934,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,1.0,49.98,0.0,0.0,44.98,1.0
132877,43984,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,224.91,5.0
132878,14273,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,169.93,4.0
132879,55876,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,167.93,4.0
132880,55877,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,219.91,5.0
132881,3943,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,217.41,5.0
132882,3943,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,4.0,49.98,0.0,0.0,165.93,4.0
132883,34761,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,5.0,49.98,0.0,0.0,212.42,5.0
132884,3358,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,142.44,3.0
132885,3358,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,2.0,49.98,0.0,0.0,96.96,2.0
132886,32367,237.0,DC-PROD-1014,O'Brien Men's Neoprene Life Vest,PCS,3.0,49.98,0.0,0.0,141.69,3.0
